id,pred,true,latency_ms,cpu_percent,mem_percent,accuracy_cumulative,timestamp
,normal,early,20.021915435791016,34.6,52.6,0.4198473282442748,1758112381.9997702
,early,early,18.893003463745117,36.4,52.7,0.42424242424242425,1758112382.022527
,early,normal,18.405914306640625,40.0,52.6,0.42105263157894735,1758112382.0447848
,normal,suspect,20.383358001708984,46.2,52.6,0.417910447761194,1758112382.069062
,normal,early,20.440101623535156,42.9,52.6,0.4148148148148148,1758112382.0934122
,early,early,18.944978713989258,0.0,52.6,0.41911764705882354,1758112382.116246
,early,normal,19.636154174804688,0.0,52.6,0.41605839416058393,1758112382.13974
,normal,suspect,18.73922348022461,0.0,52.6,0.41304347826086957,1758112382.1625202
,normal,normal,20.83873748779297,0.0,52.6,0.4172661870503597,1758112382.187138
,imminent failure,normal,20.07293701171875,0.0,52.6,0.4142857142857143,1758112382.2112498
,suspect,rolling element failure,20.663022994995117,0.0,52.6,0.41134751773049644,1758112382.2366788
,normal,normal,20.364999771118164,0.0,52.6,0.4154929577464789,1758112382.260861
,normal,normal,19.002914428710938,0.0,52.6,0.4195804195804196,1758112382.2836978
,stage 2 failure,normal,18.51201057434082,0.0,52.6,0.4166666666666667,1758112382.306016
,early,suspect,20.524024963378906,0.0,52.6,0.41379310344827586,1758112382.330452
,suspect,suspect,17.37689971923828,0.0,52.6,0.4178082191780822,1758112382.351735
,normal,normal,20.410776138305664,0.0,52.6,0.4217687074829932,1758112382.3760462
,suspect,normal,19.41204071044922,0.0,52.6,0.4189189189189189,1758112382.399353
,early,normal,19.031047821044922,0.0,52.6,0.4161073825503356,1758112382.422272
,normal,normal,19.858121871948242,0.0,52.6,0.42,1758112382.4459789
,normal,normal,20.222902297973633,0.0,52.6,0.423841059602649,1758112382.4700181
,imminent failure,normal,19.015073776245117,0.0,52.6,0.42105263157894735,1758112382.493008
,early,suspect,16.847848892211914,0.0,52.6,0.41830065359477125,1758112382.514166
,normal,suspect,26.221036911010742,0.0,52.6,0.4155844155844156,1758112382.545075
,normal,early,19.010066986083984,0.0,52.6,0.4129032258064516,1758112382.5680451
,early,early,22.511005401611328,0.0,52.6,0.4166666666666667,1758112382.594562
,early,normal,18.717050552368164,0.0,52.6,0.4140127388535032,1758112382.6172569
,normal,suspect,18.531084060668945,0.0,52.6,0.41139240506329117,1758112382.639801
,normal,normal,19.736051559448242,0.0,52.6,0.41509433962264153,1758112382.66341
,stage 2 failure,normal,18.997907638549805,0.0,52.6,0.4125,1758112382.686186
,stage 2 failure,rolling element failure,19.737958908081055,0.0,52.6,0.40993788819875776,1758112382.7106812
,normal,normal,19.90199089050293,0.0,52.6,0.41358024691358025,1758112382.7344
,normal,normal,19.123077392578125,0.0,52.6,0.4171779141104294,1758112382.7578409
,early,normal,17.16899871826172,0.0,52.6,0.4146341463414634,1758112382.7789881
,early,normal,21.996021270751953,0.0,52.6,0.4121212121212121,1758112382.804978
,normal,suspect,20.78986167907715,0.0,52.6,0.40963855421686746,1758112382.82974
,normal,early,21.43383026123047,0.0,52.6,0.40718562874251496,1758112382.8553479
,early,early,23.41008186340332,0.0,52.6,0.4107142857142857,1758112382.882824
,early,normal,21.59285545349121,0.0,52.6,0.40828402366863903,1758112382.908333
,normal,suspect,20.254850387573242,0.0,52.6,0.40588235294117647,1758112382.932396
,normal,early,22.758007049560547,54.4,52.8,0.40350877192982454,1758112382.959095
,early,early,21.134138107299805,51.9,52.8,0.4069767441860465,1758112382.984063
,early,normal,20.814895629882812,65.2,52.8,0.4046242774566474,1758112383.0088189
,normal,normal,19.49000358581543,50.0,52.8,0.40804597701149425,1758112383.032127
,normal,normal,19.244909286499023,56.5,52.8,0.4114285714285714,1758112383.0553348
,imminent failure,normal,20.10512351989746,69.6,52.8,0.4090909090909091,1758112383.0792031
,normal,suspect,21.15321159362793,62.1,52.8,0.4067796610169492,1758112383.1042402
,imminent failure,suspect,20.6758975982666,55.6,52.8,0.4044943820224719,1758112383.1287801
,normal,normal,19.718170166015625,52.4,52.8,0.40782122905027934,1758112383.152386
,stage 2 failure,normal,19.771099090576172,0.0,52.8,0.40555555555555556,1758112383.176071
,early,normal,20.406723022460938,0.0,52.8,0.40331491712707185,1758112383.201443
,normal,suspect,20.108938217163086,0.0,52.8,0.4010989010989011,1758112383.225433
,normal,normal,21.01302146911621,0.0,52.8,0.40437158469945356,1758112383.250452
,stage 2 failure,normal,23.42700958251953,0.0,52.8,0.40217391304347827,1758112383.277832
,early,rolling element failure,19.71292495727539,0.0,52.8,0.4,1758112383.3014882
,normal,suspect,21.22974395751953,0.0,52.8,0.3978494623655914,1758112383.326636
,normal,early,19.559860229492188,0.0,52.8,0.39572192513368987,1758112383.350135
,early,early,21.244049072265625,0.0,52.8,0.39893617021276595,1758112383.375305
,early,normal,19.293785095214844,0.0,52.8,0.3968253968253968,1758112383.398378
,normal,normal,19.577741622924805,0.0,52.8,0.4,1758112383.4220731
,normal,normal,17.236948013305664,0.0,52.8,0.4031413612565445,1758112383.443342
,suspect,normal,20.101070404052734,0.0,52.8,0.4010416666666667,1758112383.4674299
,early,normal,19.018888473510742,0.0,52.8,0.39896373056994816,1758112383.490401
,early,early,19.091129302978516,0.0,52.8,0.4020618556701031,1758112383.513379
,early,early,20.9500789642334,0.0,52.8,0.40512820512820513,1758112383.538614
,early,early,19.288063049316406,0.0,52.8,0.40816326530612246,1758112383.562069
,early,early,20.664215087890625,0.0,52.8,0.41116751269035534,1758112383.586667
,imminent failure,imminent failure,20.532846450805664,0.0,52.8,0.41414141414141414,1758112383.611378
,imminent failure,imminent failure,19.67310905456543,0.0,52.8,0.41708542713567837,1758112383.635159
,imminent failure,inner race failure,19.72508430480957,0.0,52.8,0.415,1758112383.659029
,imminent failure,stage 2 failure,21.207094192504883,0.0,52.8,0.4129353233830846,1758112383.685376
,normal,normal,19.41204071044922,0.0,52.8,0.4158415841584158,1758112383.708725
,normal,normal,20.087718963623047,0.0,52.8,0.4187192118226601,1758112383.73276
,early,normal,19.262075424194336,0.0,52.8,0.4166666666666667,1758112383.75592
,suspect,suspect,19.235849380493164,0.0,52.8,0.4195121951219512,1758112383.7789729
,normal,normal,19.068241119384766,0.0,52.8,0.4223300970873786,1758112383.801853
,normal,normal,19.652843475341797,0.0,52.8,0.4251207729468599,1758112383.825482
,early,normal,19.114255905151367,0.0,52.8,0.4230769230769231,1758112383.848501
,early,normal,20.152807235717773,0.0,52.8,0.42105263157894735,1758112383.872534
,normal,suspect,16.646862030029297,0.0,52.8,0.41904761904761906,1758112383.893139
,normal,normal,22.739887237548828,0.0,52.8,0.4218009478672986,1758112383.920269
,early,normal,22.43208885192871,0.0,52.8,0.419811320754717,1758112383.94694
,early,rolling element failure,21.514892578125,50.7,52.8,0.41784037558685444,1758112383.972571
,normal,suspect,22.300243377685547,80.8,52.8,0.4158878504672897,1758112383.998962
,normal,normal,21.178722381591797,64.0,52.8,0.4186046511627907,1758112384.024811
,imminent failure,suspect,16.072988510131836,61.1,52.8,0.4166666666666667,1758112384.04478
,imminent failure,stage 2 failure,20.64990997314453,0.0,52.8,0.4147465437788018,1758112384.069288
,normal,suspect,18.230199813842773,0.0,52.8,0.41284403669724773,1758112384.091578
,normal,early,18.17011833190918,0.0,52.8,0.410958904109589,1758112384.114156
,early,early,19.5162296295166,0.0,52.8,0.41363636363636364,1758112384.137706
,early,normal,18.404722213745117,0.0,52.8,0.4117647058823529,1758112384.160785
,normal,suspect,18.970966339111328,0.0,52.8,0.4099099099099099,1758112384.183609
,normal,early,19.201040267944336,0.0,52.8,0.4080717488789238,1758112384.2067058
,early,early,18.468141555786133,0.0,52.8,0.4107142857142857,1758112384.2291148
,early,normal,18.940210342407227,0.0,52.8,0.4088888888888889,1758112384.252002
,normal,normal,20.741939544677734,0.0,52.8,0.41150442477876104,1758112384.277044
,normal,normal,20.331144332885742,0.0,52.8,0.41409691629955947,1758112384.30124
,stage 2 failure,normal,20.726919174194336,0.0,52.8,0.41228070175438597,1758112384.325867
,early,rolling element failure,18.695831298828125,0.0,52.8,0.4104803493449782,1758112384.348737
,normal,suspect,19.418716430664062,0.0,52.8,0.40869565217391307,1758112384.372115
,normal,normal,18.91303062438965,0.0,52.8,0.41125541125541126,1758112384.394984
,imminent failure,suspect,20.411014556884766,0.0,52.8,0.40948275862068967,1758112384.419274
,stage 2 failure,rolling element failure,21.708965301513672,0.0,52.8,0.40772532188841204,1758112384.444881
,normal,normal,19.646167755126953,0.0,52.8,0.41025641025641024,1758112384.4684942
,normal,normal,19.13595199584961,0.0,52.8,0.4127659574468085,1758112384.4914858
,stage 2 failure,normal,19.416093826293945,0.0,52.8,0.4110169491525424,1758112384.5150678
,early,suspect,19.2718505859375,0.0,52.8,0.4092827004219409,1758112384.538223
,suspect,suspect,19.758224487304688,0.0,52.8,0.4117647058823529,1758112384.5621362
,normal,early,20.312070846557617,0.0,52.8,0.4100418410041841,1758112384.58636
,early,early,19.041776657104492,0.0,52.8,0.4125,1758112384.6090891
,early,normal,18.110036849975586,0.0,52.8,0.4107883817427386,1758112384.64412
,normal,suspect,21.837949752807617,0.0,52.8,0.4090909090909091,1758112384.669916
,normal,normal,19.53721046447754,0.0,52.8,0.411522633744856,1758112384.6934621
,imminent failure,suspect,19.690990447998047,0.0,52.8,0.4098360655737705,1758112384.7172449
,imminent failure,stage 2 failure,20.922183990478516,0.0,52.8,0.40816326530612246,1758112384.742228
,normal,normal,19.90818977355957,0.0,52.8,0.4105691056910569,1758112384.7661362
,normal,normal,17.857789993286133,0.0,52.8,0.41295546558704455,1758112384.7878442
,imminent failure,normal,18.34583282470703,0.0,52.8,0.4112903225806452,1758112384.809887
,early,normal,19.720792770385742,0.0,52.8,0.40963855421686746,1758112384.8334
,normal,suspect,17.701148986816406,0.0,52.8,0.408,1758112384.8550458
,normal,early,21.70705795288086,0.0,52.8,0.4063745019920319,1758112384.8806741
,stage 2 failure,early,21.45099639892578,0.0,52.8,0.40476190476190477,1758112384.906089
,early,normal,21.11220359802246,0.0,52.8,0.4031620553359684,1758112384.931225
,normal,normal,20.022153854370117,0.0,52.8,0.40551181102362205,1758112384.95506
,normal,normal,18.211841583251953,44.0,52.7,0.40784313725490196,1758112384.97697
,imminent failure,normal,17.34614372253418,31.6,52.7,0.40625,1758112384.9982688
,early,normal,15.8538818359375,57.1,52.7,0.4046692607003891,1758112385.0180302
,normal,normal,23.296117782592773,79.3,52.7,0.4069767441860465,1758112385.045301
,normal,normal,20.336151123046875,78.3,52.7,0.4092664092664093,1758112385.069669
,stage 2 failure,normal,23.061037063598633,72.0,52.7,0.4076923076923077,1758112385.096753
,early,suspect,21.142959594726562,80.8,52.7,0.4061302681992337,1758112385.1226182
,imminent failure,suspect,19.82593536376953,0.0,52.7,0.40458015267175573,1758112385.14649
,normal,normal,21.989107131958008,0.0,52.7,0.4068441064638783,1758112385.1725178
,imminent failure,normal,20.446062088012695,0.0,52.7,0.4053030303030303,1758112385.196816
,suspect,normal,20.290136337280273,0.0,52.7,0.4037735849056604,1758112385.2208672
,normal,suspect,20.44391632080078,0.0,52.7,0.40225563909774437,1758112385.245118
,normal,normal,19.770145416259766,0.0,52.7,0.4044943820224719,1758112385.268769
,stage 2 failure,normal,18.32723617553711,0.0,52.7,0.40298507462686567,1758112385.290983
,stage 2 failure,rolling element failure,16.979217529296875,0.0,52.7,0.40148698884758366,1758112385.31214
,normal,normal,22.36199378967285,0.0,52.7,0.40370370370370373,1758112385.3384051
,normal,normal,20.620107650756836,0.0,52.7,0.4059040590405904,1758112385.362879
,imminent failure,normal,20.572900772094727,0.0,52.7,0.40441176470588236,1758112385.387522
,early,suspect,21.62003517150879,0.0,52.7,0.40293040293040294,1758112385.413152
,normal,normal,21.27814292907715,0.0,52.7,0.4051094890510949,1758112385.43831
,normal,normal,18.028736114501953,0.0,52.7,0.4072727272727273,1758112385.460187
,early,normal,19.63210105895996,0.0,52.7,0.4057971014492754,1758112385.483754
,early,normal,18.439769744873047,0.0,52.7,0.4043321299638989,1758112385.506047
,normal,suspect,22.3081111907959,0.0,52.7,0.4028776978417266,1758112385.532235
,normal,early,20.203828811645508,0.0,52.7,0.4014336917562724,1758112385.5563571
,stage 2 failure,early,19.18792724609375,0.0,52.7,0.4,1758112385.579517
,early,normal,19.936084747314453,0.0,52.7,0.398576512455516,1758112385.60415
,normal,normal,23.84495735168457,0.0,52.7,0.40070921985815605,1758112385.631925
,normal,normal,21.040678024291992,0.0,52.7,0.4028268551236749,1758112385.6571
,imminent failure,normal,23.227214813232422,0.0,52.7,0.4014084507042254,1758112385.684279
,early,normal,20.12491226196289,0.0,52.7,0.4,1758112385.7082372
,normal,suspect,23.15998077392578,0.0,52.7,0.3986013986013986,1758112385.7354188
,normal,normal,17.724037170410156,0.0,52.7,0.40069686411149824,1758112385.757153
,imminent failure,normal,21.44789695739746,0.0,52.7,0.3993055555555556,1758112385.782499
,stage 2 failure,rolling element failure,19.15717124938965,0.0,52.7,0.39792387543252594,1758112385.805495
,imminent failure,suspect,18.221139907836914,0.0,52.7,0.39655172413793105,1758112385.827438
,normal,normal,19.60587501525879,0.0,52.7,0.39862542955326463,1758112385.8512828
,early,normal,21.70085906982422,0.0,52.7,0.3972602739726027,1758112385.876831
,early,normal,21.619081497192383,0.0,52.7,0.39590443686006827,1758112385.902441
,normal,suspect,20.534992218017578,0.0,52.7,0.3945578231292517,1758112385.926999
,normal,early,21.419048309326172,0.0,52.7,0.39322033898305087,1758112385.952047
,imminent failure,early,23.896217346191406,44.0,52.7,0.3918918918918919,1758112385.9800699
,early,normal,21.19612693786621,48.0,52.7,0.39057239057239057,1758112386.005169
,normal,normal,21.10886573791504,43.5,52.7,0.3926174496644295,1758112386.030137
,normal,normal,21.250247955322266,0.0,52.7,0.39464882943143814,1758112386.055446
,early,normal,18.476009368896484,0.0,52.7,0.3933333333333333,1758112386.077816
,early,suspect,19.747018814086914,0.0,52.7,0.3920265780730897,1758112386.1022
,normal,normal,21.17919921875,0.0,52.7,0.39403973509933776,1758112386.127393
,normal,normal,20.264863967895508,0.0,52.8,0.39603960396039606,1758112386.151875
,imminent failure,normal,21.559953689575195,0.0,52.8,0.39473684210526316,1758112386.1778119
,early,rolling element failure,19.798994064331055,0.0,52.8,0.39344262295081966,1758112386.202053
,normal,suspect,21.151065826416016,0.0,52.8,0.39215686274509803,1758112386.227306
,normal,normal,23.529052734375,0.0,52.8,0.3941368078175896,1758112386.254973
,stage 2 failure,suspect,17.28200912475586,0.0,52.8,0.39285714285714285,1758112386.276513
,stage 2 failure,stage 2 failure,19.282102584838867,0.0,52.8,0.3948220064724919,1758112386.300045
,normal,suspect,21.574020385742188,0.0,52.8,0.3935483870967742,1758112386.3256671
,suspect,early,18.699169158935547,0.0,52.8,0.39228295819935693,1758112386.348109
,stage 2 failure,early,17.246246337890625,0.0,52.8,0.391025641025641,1758112386.369167
,early,normal,18.583059310913086,0.0,52.8,0.38977635782747605,1758112386.3914518
,normal,suspect,19.94013786315918,0.0,52.8,0.3885350318471338,1758112386.41545
,normal,normal,18.960952758789062,0.0,52.8,0.3904761904761905,1758112386.438433
,imminent failure,suspect,18.34273338317871,0.0,52.8,0.38924050632911394,1758112386.460576
,imminent failure,rolling element failure,17.641782760620117,0.0,52.8,0.38801261829652994,1758112386.4823601
,normal,normal,20.45607566833496,0.0,52.8,0.389937106918239,1758112386.506908
,normal,normal,23.108959197998047,0.0,52.8,0.39184952978056425,1758112386.5340958
,imminent failure,normal,19.582033157348633,0.0,52.8,0.390625,1758112386.557716
,early,rolling element failure,17.563819885253906,0.0,52.8,0.3894080996884735,1758112386.5802329
,normal,suspect,18.093109130859375,0.0,52.8,0.38819875776397517,1758112386.602495
,normal,normal,20.276784896850586,0.0,52.8,0.39009287925696595,1758112386.626911
,early,normal,21.433115005493164,0.0,52.8,0.3888888888888889,1758112386.652441
,early,rolling element failure,19.919157028198242,0.0,52.8,0.38769230769230767,1758112386.676208
,normal,normal,18.304824829101562,0.0,52.8,0.3895705521472393,1758112386.6982908
,normal,normal,19.43492889404297,0.0,52.8,0.39143730886850153,1758112386.721687
,early,normal,19.433975219726562,0.0,52.8,0.3902439024390244,1758112386.744868
,early,normal,23.455142974853516,0.0,52.8,0.3890577507598784,1758112386.7722251
,normal,normal,20.271778106689453,0.0,52.8,0.39090909090909093,1758112386.796285
,normal,normal,23.192882537841797,0.0,52.8,0.39274924471299094,1758112386.823313
,early,normal,20.92576026916504,0.0,52.8,0.39156626506024095,1758112386.848276
,early,suspect,19.98281478881836,0.0,52.8,0.39039039039039036,1758112386.8721
,normal,suspect,20.717144012451172,0.0,52.8,0.38922155688622756,1758112386.896796
,normal,early,19.301891326904297,0.0,52.8,0.3880597014925373,1758112386.919821
,early,early,19.510984420776367,0.0,52.8,0.3898809523809524,1758112386.943098
,early,normal,17.972946166992188,0.0,52.8,0.3887240356083086,1758112386.965246
,normal,suspect,21.319150924682617,48.8,52.8,0.3875739644970414,1758112386.9907782
,normal,normal,22.29022979736328,54.2,52.8,0.3893805309734513,1758112387.017279
,stage 2 failure,suspect,20.74599266052246,50.0,52.8,0.38823529411764707,1758112387.042002
,imminent failure,stage 2 failure,20.02096176147461,42.9,52.8,0.3870967741935484,1758112387.0665941
,early,early,22.13287353515625,42.9,52.8,0.3888888888888889,1758112387.092866
,early,early,19.381999969482422,57.9,52.8,0.39067055393586003,1758112387.116493
