id,pred,true,latency_ms,cpu_percent,mem_percent,accuracy_cumulative,timestamp
,normal,suspect,150.78091621398926,43.6,57.6,0.64,1758174375.3072052
,suspect,imminent failure,131.62899017333984,36.3,57.6,0.6349206349206349,1758174375.442421
,normal,suspect,130.05685806274414,41.5,57.6,0.6299212598425197,1758174375.57587
,normal,suspect,132.75408744812012,0.0,57.6,0.625,1758174375.7124212
,rolling element failure,stage 2 failure,142.9157257080078,63.3,57.6,0.6201550387596899,1758174375.859364
,suspect,suspect,140.9893035888672,38.5,57.6,0.6230769230769231,1758174376.003743
,normal,normal,156.80193901062012,42.1,57.7,0.6259541984732825,1758174376.1640089
,normal,normal,125.0758171081543,38.0,57.6,0.6287878787878788,1758174376.292573
,normal,rolling element failure,124.42708015441895,40.0,57.7,0.6240601503759399,1758174376.420455
,normal,normal,159.0430736541748,0.0,57.7,0.6268656716417911,1758174376.582977
,normal,normal,137.94994354248047,0.0,57.7,0.6296296296296297,1758174376.724416
,normal,normal,151.22199058532715,39.5,57.7,0.6323529411764706,1758174376.879153
,rolling element failure,rolling element failure,152.80604362487793,41.9,57.7,0.635036496350365,1758174377.035599
,normal,normal,121.68288230895996,37.8,57.7,0.6376811594202898,1758174377.1607811
,normal,normal,141.5998935699463,36.7,57.7,0.6402877697841727,1758174377.305797
,normal,normal,122.45607376098633,37.6,57.7,0.6428571428571429,1758174377.431961
,normal,normal,150.6807804107666,0.0,57.7,0.6453900709219859,1758174377.5873039
,normal,suspect,171.57816886901855,0.0,57.7,0.6408450704225352,1758174377.762744
,normal,normal,118.70384216308594,51.9,57.7,0.6433566433566433,1758174377.884968
,normal,suspect,144.1049575805664,44.6,57.7,0.6388888888888888,1758174378.032746
,rolling element failure,stage 2 failure,158.88309478759766,0.0,57.6,0.6344827586206897,1758174378.195312
,normal,suspect,136.8701457977295,0.0,57.6,0.6301369863013698,1758174378.335787
,normal,normal,154.0842056274414,0.0,57.6,0.6326530612244898,1758174378.493494
,normal,suspect,123.88181686401367,0.0,57.6,0.6283783783783784,1758174378.6209779
,rolling element failure,stage 2 failure,157.05513954162598,0.0,57.6,0.6241610738255033,1758174378.7816792
,suspect,suspect,129.70209121704102,44.3,57.6,0.6266666666666667,1758174378.914935
,normal,early,150.29668807983398,41.9,57.5,0.6225165562913907,1758174379.068827
,normal,early,134.43303108215332,38.8,57.5,0.618421052631579,1758174379.206937
,normal,normal,150.91824531555176,59.6,57.5,0.6209150326797386,1758174379.361541
,suspect,normal,159.04903411865234,39.1,57.5,0.6168831168831169,1758174379.5242372
,normal,normal,134.11879539489746,42.1,57.5,0.6193548387096774,1758174379.661972
,normal,normal,149.29914474487305,37.5,57.5,0.6217948717948718,1758174379.8147998
,normal,normal,138.75484466552734,44.6,57.6,0.6242038216560509,1758174379.957105
,suspect,suspect,136.9307041168213,32.9,57.6,0.6265822784810127,1758174380.09744
,normal,normal,122.54810333251953,41.5,57.5,0.6289308176100629,1758174380.223713
,normal,normal,133.03017616271973,38.8,57.6,0.63125,1758174380.360416
,rolling element failure,rolling element failure,149.07598495483398,43.1,57.6,0.6335403726708074,1758174380.513976
,normal,normal,150.07328987121582,0.0,57.6,0.6358024691358025,1758174380.667528
,normal,normal,126.19495391845703,0.0,57.6,0.6380368098159509,1758174380.7972171
,normal,normal,117.6912784576416,0.0,57.6,0.6402439024390244,1758174380.918528
,normal,suspect,123.58880043029785,43.4,57.6,0.6363636363636364,1758174381.0457752
,suspect,suspect,142.45009422302246,39.7,57.6,0.6385542168674698,1758174381.191638
,normal,normal,145.71499824523926,0.0,57.6,0.6407185628742516,1758174381.340867
,normal,normal,159.73401069641113,0.0,57.6,0.6428571428571429,1758174381.504113
,normal,rolling element failure,150.10571479797363,0.0,57.6,0.6390532544378699,1758174381.657847
,suspect,suspect,142.5187587738037,0.0,57.6,0.6411764705882353,1758174381.8037639
,normal,normal,126.1298656463623,0.0,57.6,0.6432748538011696,1758174381.933471
,normal,normal,121.19174003601074,45.4,57.6,0.6453488372093024,1758174382.058254
,rolling element failure,rolling element failure,141.19386672973633,37.9,57.6,0.6473988439306358,1758174382.203087
,suspect,normal,152.13584899902344,36.5,57.6,0.6436781609195402,1758174382.3587468
,normal,normal,132.06791877746582,45.1,57.6,0.6457142857142857,1758174382.494621
,normal,normal,136.75522804260254,47.5,57.6,0.6477272727272727,1758174382.634989
,normal,normal,120.0249195098877,46.0,57.6,0.6497175141242938,1758174382.758713
,suspect,normal,129.39095497131348,0.0,57.6,0.6460674157303371,1758174382.891795
,normal,normal,149.21236038208008,0.0,57.6,0.6480446927374302,1758174383.044629
,normal,normal,136.8870735168457,46.6,57.6,0.65,1758174383.1850739
,normal,normal,152.12607383728027,41.4,57.6,0.6519337016574586,1758174383.341829
,suspect,suspect,149.40643310546875,47.1,57.6,0.6538461538461539,1758174383.494824
,normal,early,139.42694664001465,36.6,57.6,0.6502732240437158,1758174383.637936
,normal,early,120.52583694458008,42.6,57.6,0.6467391304347826,1758174383.762097
,normal,normal,136.55996322631836,40.4,57.6,0.6486486486486487,1758174383.9023318
,suspect,suspect,145.6899642944336,45.9,57.6,0.6505376344086021,1758174384.0516548
,normal,early,132.31396675109863,48.5,57.6,0.6470588235294118,1758174384.1875682
,normal,early,158.48898887634277,45.0,57.6,0.6436170212765957,1758174384.349733
,normal,normal,157.71007537841797,43.6,57.7,0.6455026455026455,1758174384.5111759
,suspect,normal,128.9060115814209,38.5,57.7,0.6421052631578947,1758174384.643626
,normal,normal,153.76520156860352,63.3,57.7,0.643979057591623,1758174384.80097
,normal,normal,130.77497482299805,89.4,57.7,0.6458333333333334,1758174384.935575
,normal,suspect,133.1808567047119,54.4,57.7,0.6424870466321243,1758174385.0725708
,normal,normal,149.7359275817871,38.1,57.7,0.6443298969072165,1758174385.225961
,normal,normal,163.2370948791504,50.6,57.7,0.6461538461538462,1758174385.3927581
,normal,normal,147.89199829101562,45.4,57.7,0.6479591836734694,1758174385.544234
,normal,rolling element failure,182.70587921142578,61.3,57.7,0.6446700507614214,1758174385.730556
,normal,normal,127.04086303710938,0.0,57.7,0.6464646464646465,1758174385.861208
,normal,normal,154.32500839233398,0.0,57.7,0.6482412060301508,1758174386.019077
,normal,normal,149.14202690124512,0.0,57.7,0.65,1758174386.171872
,normal,normal,153.9750099182129,42.8,57.7,0.6517412935323383,1758174386.3302982
,suspect,suspect,136.1560821533203,34.8,57.7,0.6534653465346535,1758174386.470025
,normal,normal,155.49683570861816,39.9,57.7,0.6551724137931034,1758174386.629154
,normal,suspect,138.167142868042,50.0,57.7,0.6519607843137255,1758174386.770999
,rolling element failure,stage 2 failure,157.4409008026123,48.8,57.7,0.6487804878048781,1758174386.9320161
,normal,normal,138.76676559448242,44.4,57.7,0.6504854368932039,1758174387.0741818
,normal,normal,146.47388458251953,0.0,57.7,0.6521739130434783,1758174387.224211
,normal,normal,134.80496406555176,44.3,57.7,0.6538461538461539,1758174387.362547
,normal,suspect,148.10800552368164,50.7,57.7,0.6507177033492823,1758174387.514275
,suspect,normal,136.7321014404297,57.4,57.7,0.6476190476190476,1758174387.654903
,normal,normal,130.62024116516113,41.4,57.7,0.6492890995260664,1758174387.789152
,normal,normal,139.07790184020996,35.0,57.7,0.6509433962264151,1758174387.9317691
,normal,normal,155.04097938537598,41.3,57.7,0.6525821596244131,1758174388.0902998
,normal,suspect,140.81501960754395,42.0,57.7,0.6495327102803738,1758174388.2345269
,normal,normal,125.04220008850098,39.5,57.7,0.6511627906976745,1758174388.3633301
,normal,normal,154.8941135406494,38.6,57.7,0.6527777777777778,1758174388.521775
,rolling element failure,rolling element failure,147.6130485534668,45.0,57.7,0.6543778801843319,1758174388.6730409
,suspect,suspect,127.95877456665039,40.0,57.6,0.6559633027522935,1758174388.804393
,normal,normal,154.92486953735352,0.0,57.6,0.6575342465753424,1758174388.962823
,normal,normal,128.72695922851562,0.0,57.6,0.6590909090909091,1758174389.095288
,normal,rolling element failure,125.43201446533203,0.0,57.6,0.6561085972850679,1758174389.225237
,normal,normal,126.54590606689453,0.0,57.6,0.6576576576576577,1758174389.3554099
,normal,normal,132.35902786254883,43.9,57.6,0.6591928251121076,1758174389.491494
,normal,normal,123.83794784545898,44.6,57.6,0.6607142857142857,1758174389.6188369
,suspect,suspect,149.17707443237305,43.6,57.6,0.6622222222222223,1758174389.771508
,suspect,normal,152.53591537475586,51.2,57.6,0.6592920353982301,1758174389.92769
,normal,normal,156.1598777770996,0.0,57.6,0.6607929515418502,1758174390.087563
,normal,normal,139.2378807067871,0.0,57.6,0.6622807017543859,1758174390.230515
,normal,normal,130.4631233215332,0.0,57.6,0.6637554585152838,1758174390.364553
,suspect,suspect,134.24324989318848,50.4,57.6,0.6652173913043479,1758174390.502414
,normal,early,134.69505310058594,42.5,57.6,0.6623376623376623,1758174390.640791
,normal,early,158.2951545715332,40.5,57.6,0.6594827586206896,1758174390.802588
,normal,normal,139.53495025634766,34.5,57.6,0.6609442060085837,1758174390.945698
,suspect,normal,124.87506866455078,40.3,57.6,0.6581196581196581,1758174391.0739572
,normal,normal,155.5178165435791,44.0,57.6,0.6595744680851063,1758174391.2328908
,normal,normal,133.00609588623047,35.8,57.6,0.6610169491525424,1758174391.369511
,normal,normal,147.20606803894043,42.0,57.6,0.6624472573839663,1758174391.520229
,normal,normal,132.65109062194824,44.2,57.6,0.6638655462184874,1758174391.656352
,normal,normal,139.4979953765869,38.4,57.6,0.6652719665271967,1758174391.799424
,normal,normal,151.23796463012695,38.0,57.6,0.6666666666666666,1758174391.954282
,normal,suspect,148.87309074401855,42.6,57.6,0.6639004149377593,1758174392.1074681
,normal,suspect,147.97687530517578,41.6,57.6,0.6611570247933884,1758174392.258961
,normal,suspect,130.55896759033203,43.1,57.6,0.6584362139917695,1758174392.393041
,normal,suspect,135.01381874084473,44.1,57.6,0.6557377049180327,1758174392.531581
,normal,stage 2 failure,120.22185325622559,37.9,57.7,0.6530612244897959,1758174392.65539
,suspect,suspect,129.23717498779297,36.4,57.7,0.6544715447154471,1758174392.788028
,normal,normal,138.58509063720703,52.4,57.6,0.6558704453441295,1758174392.930248
,normal,normal,157.10902214050293,54.1,57.7,0.657258064516129,1758174393.091006
,normal,rolling element failure,160.81714630126953,58.3,57.7,0.6546184738955824,1758174393.2555032
,normal,normal,154.85191345214844,35.2,57.7,0.656,1758174393.413884
,normal,normal,144.65999603271484,35.4,57.7,0.6573705179282868,1758174393.5620658
,normal,normal,136.69824600219727,35.5,57.7,0.6587301587301587,1758174393.702226
,normal,normal,127.07185745239258,38.6,57.7,0.6600790513833992,1758174393.8327491
,normal,normal,125.29206275939941,34.6,57.6,0.6614173228346457,1758174393.961469
,normal,normal,154.85906600952148,42.7,57.6,0.6627450980392157,1758174394.1201842
,normal,normal,173.45404624938965,72.3,57.6,0.6640625,1758174394.297298
,normal,suspect,150.53296089172363,0.0,57.6,0.6614785992217899,1758174394.4517
,normal,normal,138.06891441345215,57.5,57.5,0.6627906976744186,1758174394.593407
,normal,normal,128.16262245178223,57.8,57.5,0.6640926640926641,1758174394.725711
,normal,normal,131.65593147277832,62.5,57.4,0.6653846153846154,1758174394.860969
,normal,suspect,133.71610641479492,60.9,57.4,0.6628352490421456,1758174394.999755
,normal,suspect,122.32184410095215,53.6,57.4,0.6603053435114504,1758174395.12565
,normal,normal,126.33395195007324,58.1,57.4,0.6615969581749049,1758174395.255649
,normal,normal,152.3599624633789,0.0,57.4,0.6628787878787878,1758174395.411694
,rolling element failure,rolling element failure,138.5509967803955,0.0,57.4,0.6641509433962264,1758174395.5538769
,suspect,suspect,124.75419044494629,56.8,57.3,0.6654135338345865,1758174395.682158
,normal,early,125.57697296142578,58.6,57.3,0.6629213483146067,1758174395.8115141
,normal,early,160.2487564086914,73.1,57.4,0.6604477611940298,1758174395.975444
,normal,normal,152.09603309631348,55.8,57.4,0.6617100371747212,1758174396.1311538
,suspect,suspect,131.8221092224121,55.1,57.3,0.662962962962963,1758174396.266559
,normal,normal,135.36500930786133,58.5,57.3,0.6642066420664207,1758174396.4054122
,normal,suspect,148.96607398986816,62.1,57.3,0.6617647058823529,1758174396.557937
,rolling element failure,stage 2 failure,138.93485069274902,45.8,57.3,0.6593406593406593,1758174396.700434
,suspect,normal,131.48117065429688,51.9,57.4,0.656934306569343,1758174396.835552
,normal,normal,149.25098419189453,54.4,57.4,0.6581818181818182,1758174396.98852
,normal,normal,139.2829418182373,47.3,57.4,0.6594202898550725,1758174397.1313322
,normal,normal,127.48527526855469,52.7,57.4,0.6606498194945848,1758174397.2622569
,normal,early,155.8539867401123,42.8,57.4,0.658273381294964,1758174397.421876
,early,early,138.61799240112305,46.8,57.4,0.6594982078853047,1758174397.564256
,early,early,152.15110778808594,41.9,57.5,0.6607142857142857,1758174397.719993
,early,early,141.64972305297852,41.5,57.5,0.6619217081850534,1758174397.866227
,normal,suspect,131.08491897583008,41.8,57.5,0.6595744680851063,1758174398.001057
,normal,suspect,140.96999168395996,44.4,57.5,0.657243816254417,1758174398.1455228
,normal,suspect,142.3630714416504,45.9,57.5,0.6549295774647887,1758174398.2916548
,normal,stage 2 failure,120.85390090942383,41.5,57.5,0.6526315789473685,1758174398.416427
,suspect,normal,136.18803024291992,39.3,57.5,0.6503496503496503,1758174398.556192
,normal,normal,153.5201072692871,45.5,57.5,0.6515679442508711,1758174398.713212
,normal,normal,136.94214820861816,55.6,57.1,0.6527777777777778,1758174398.8537312
,normal,suspect,133.7263584136963,53.6,57.1,0.6505190311418685,1758174398.9911182
,normal,suspect,127.25400924682617,49.6,57.1,0.6482758620689655,1758174399.1219451
,normal,early,157.48023986816406,45.0,57.2,0.6460481099656358,1758174399.282929
,normal,early,142.3022747039795,49.3,57.2,0.6438356164383562,1758174399.429003
,normal,early,130.15294075012207,43.9,57.2,0.6416382252559727,1758174399.562668
,normal,normal,135.64300537109375,47.5,57.3,0.6428571428571429,1758174399.701833
,normal,normal,126.4791488647461,0.0,57.2,0.6440677966101694,1758174399.831873
,normal,normal,136.5070343017578,39.8,57.2,0.6452702702702703,1758174399.972349
,normal,normal,124.29308891296387,43.4,57.3,0.6464646464646465,1758174400.100391
,suspect,suspect,137.7239227294922,46.0,57.4,0.6476510067114094,1758174400.241725
,normal,early,153.53083610534668,48.7,57.4,0.6454849498327759,1758174400.398995
,normal,early,141.53409004211426,43.5,57.5,0.6433333333333333,1758174400.544178
,normal,normal,143.25404167175293,42.0,57.6,0.6445182724252492,1758174400.691985
,normal,normal,134.1559886932373,45.4,57.6,0.6456953642384106,1758174400.8299599
,normal,normal,144.70386505126953,40.4,57.6,0.6468646864686468,1758174400.978354
,normal,normal,122.62487411499023,42.1,57.7,0.6480263157894737,1758174401.104413
,suspect,suspect,151.26299858093262,45.8,57.6,0.6491803278688525,1758174401.2594
,suspect,suspect,134.0327262878418,51.4,57.6,0.6503267973856209,1758174401.397075
,normal,early,145.85304260253906,48.0,57.6,0.6482084690553745,1758174401.54673
,normal,early,152.07290649414062,44.8,57.6,0.6461038961038961,1758174401.702606
,normal,normal,136.89017295837402,59.6,57.6,0.6472491909385113,1758174401.843186
,suspect,normal,153.05590629577637,46.8,57.6,0.6451612903225806,1758174401.999818
,normal,normal,122.43199348449707,52.1,57.6,0.6463022508038585,1758174402.125862
,normal,normal,156.33392333984375,41.1,57.5,0.6474358974358975,1758174402.285831
,normal,normal,158.32901000976562,58.0,57.5,0.6485623003194888,1758174402.447674
,suspect,suspect,157.22918510437012,53.7,57.5,0.6496815286624203,1758174402.60856
,normal,normal,136.11388206481934,41.2,57.6,0.6507936507936508,1758174402.748193
,normal,normal,146.75307273864746,41.4,57.6,0.6518987341772152,1758174402.8985999
,rolling element failure,rolling element failure,158.07008743286133,41.8,57.7,0.6529968454258676,1758174403.060244
,suspect,suspect,150.49004554748535,39.7,57.7,0.6540880503144654,1758174403.2143328
,normal,normal,153.00297737121582,40.0,57.7,0.6551724137931034,1758174403.370801
,normal,normal,139.09506797790527,50.7,57.7,0.65625,1758174403.513534
,rolling element failure,rolling element failure,127.41923332214355,38.8,57.7,0.6573208722741433,1758174403.645576
,suspect,normal,155.80415725708008,40.1,57.7,0.65527950310559,1758174403.804905
,normal,normal,124.4041919708252,0.0,57.7,0.6563467492260062,1758174403.9327931
,normal,normal,152.41312980651855,42.7,57.7,0.6574074074074074,1758174404.088827
,suspect,suspect,136.86704635620117,46.4,57.7,0.6584615384615384,1758174404.229238
,suspect,normal,123.14391136169434,42.2,57.7,0.656441717791411,1758174404.356073
,normal,normal,142.50922203063965,51.0,57.7,0.6574923547400612,1758174404.5021188
,normal,normal,141.72887802124023,0.0,57.7,0.6585365853658537,1758174404.647396
,normal,normal,141.1731243133545,0.0,57.6,0.6595744680851063,1758174404.79216
,suspect,suspect,141.77680015563965,0.0,57.6,0.6606060606060606,1758174404.93752
,normal,normal,139.01901245117188,0.0,57.6,0.6616314199395771,1758174405.0801349
,normal,suspect,134.48095321655273,40.1,57.7,0.6596385542168675,1758174405.218247
,rolling element failure,stage 2 failure,148.44608306884766,36.6,57.6,0.6576576576576577,1758174405.370508
,normal,suspect,154.25682067871094,43.9,57.6,0.655688622754491,1758174405.5281842
,normal,early,151.38483047485352,0.0,57.6,0.6537313432835821,1758174405.683265
,normal,early,128.21197509765625,0.0,57.6,0.6517857142857143,1758174405.815072
,normal,normal,133.93211364746094,0.0,57.6,0.6528189910979229,1758174405.952697
,suspect,suspect,120.15914916992188,0.0,57.6,0.6538461538461539,1758174406.076436
,normal,normal,124.04608726501465,0.0,57.6,0.6548672566371682,1758174406.2043588
,normal,suspect,152.70304679870605,42.6,57.7,0.6529411764705882,1758174406.361004
,rolling element failure,stage 2 failure,145.64108848571777,0.0,57.7,0.6510263929618768,1758174406.511499
,normal,normal,169.42906379699707,0.0,57.6,0.652046783625731,1758174406.68484
