id,pred,true,latency_ms,cpu_percent,mem_percent,accuracy_cumulative,timestamp
,normal,normal,104.5830249786377,0.0,71.8,0.4782608695652174,1758119130.880332
,stage 2 failure,normal,99.73669052124023,39.9,72.2,0.46808510638297873,1758119130.983684
,normal,normal,120.13888359069824,33.6,72.2,0.4791666666666667,1758119131.107487
,normal,suspect,112.1680736541748,46.1,72.2,0.46938775510204084,1758119131.223219
,normal,suspect,125.01192092895508,40.6,72.2,0.46,1758119131.351744
,imminent failure,suspect,104.16388511657715,41.8,72.2,0.45098039215686275,1758119131.459533
,stage 2 failure,stage 2 failure,123.38018417358398,36.2,72.0,0.46153846153846156,1758119131.586289
,normal,early,116.1050796508789,35.3,72.0,0.4528301886792453,1758119131.705943
,normal,early,127.20203399658203,0.0,72.0,0.4444444444444444,1758119131.836803
,normal,early,93.41216087341309,0.0,72.0,0.43636363636363634,1758119131.933771
,normal,early,104.98619079589844,43.5,72.0,0.42857142857142855,1758119132.042326
,normal,normal,101.06205940246582,41.7,72.0,0.43859649122807015,1758119132.1468742
,normal,normal,118.29400062561035,0.0,72.0,0.4482758620689655,1758119132.268686
,stage 2 failure,normal,118.6988353729248,0.0,72.0,0.4406779661016949,1758119132.39085
,normal,suspect,99.00712966918945,0.0,72.0,0.43333333333333335,1758119132.493401
,normal,suspect,100.18396377563477,0.0,72.0,0.4262295081967213,1758119132.597847
,normal,early,101.4249324798584,0.0,72.0,0.41935483870967744,1758119132.702806
,stage 2 failure,early,99.34616088867188,0.0,72.0,0.4126984126984127,1758119132.8057458
,normal,normal,90.26908874511719,0.0,72.0,0.421875,1758119132.899616
,normal,normal,127.71797180175781,0.0,72.0,0.4307692307692308,1758119133.030835
,normal,normal,110.3060245513916,40.2,72.1,0.4393939393939394,1758119133.144455
,stage 2 failure,normal,125.5640983581543,37.7,72.1,0.43283582089552236,1758119133.273612
,normal,rolling element failure,121.40583992004395,55.3,72.7,0.4264705882352941,1758119133.398688
,normal,normal,97.15414047241211,39.6,72.7,0.43478260869565216,1758119133.94523
,normal,normal,97.37396240234375,44.4,72.7,0.44285714285714284,1758119134.956384
,stage 2 failure,normal,95.66307067871094,41.5,72.9,0.43661971830985913,1758119135.967585
,normal,normal,97.28097915649414,37.9,72.9,0.4444444444444444,1758119136.979578
,normal,suspect,116.58906936645508,36.8,72.9,0.4383561643835616,1758119138.011455
,normal,normal,108.52599143981934,35.9,72.9,0.44594594594594594,1758119139.013943
,stage 2 failure,suspect,125.65898895263672,35.7,72.9,0.44,1758119140.0424378
,imminent failure,stage 2 failure,122.76983261108398,36.1,72.9,0.4342105263157895,1758119141.0529869
,normal,normal,109.31110382080078,35.3,72.9,0.44155844155844154,1758119142.0529559
,normal,normal,94.67792510986328,36.1,73.0,0.44871794871794873,1758119143.0486012
,stage 2 failure,normal,99.08509254455566,35.3,73.0,0.4430379746835443,1758119144.066082
,normal,normal,120.26381492614746,36.5,73.1,0.45,1758119145.099804
,normal,suspect,116.97912216186523,40.2,73.3,0.4444444444444444,1758119146.110244
,normal,normal,96.16208076477051,40.0,73.4,0.45121951219512196,1758119147.098262
,stage 2 failure,normal,120.16081809997559,35.3,73.7,0.4457831325301205,1758119148.134816
,imminent failure,rolling element failure,120.04399299621582,39.2,73.9,0.44047619047619047,1758119149.149534
,normal,normal,95.92390060424805,36.1,74.0,0.4470588235294118,1758119150.137805
,normal,normal,118.02911758422852,36.7,74.2,0.45348837209302323,1758119151.173822
,stage 2 failure,normal,90.87324142456055,35.4,74.2,0.4482758620689655,1758119152.160043
,normal,suspect,122.57885932922363,36.3,74.1,0.4431818181818182,1758119153.202338
,normal,suspect,92.25606918334961,35.3,74.2,0.43820224719101125,1758119154.185794
,normal,normal,128.7369728088379,37.0,74.0,0.4444444444444444,1758119155.234386
,stage 2 failure,normal,116.73402786254883,37.0,74.2,0.43956043956043955,1758119156.238076
,stage 2 failure,rolling element failure,115.52691459655762,36.1,74.2,0.43478260869565216,1758119157.2492402
,normal,normal,118.50690841674805,33.8,74.6,0.44086021505376344,1758119158.264493
,normal,normal,115.14878273010254,31.3,75.7,0.44680851063829785,1758119159.278506
,stage 2 failure,normal,128.02791595458984,34.0,75.6,0.4421052631578947,1758119160.3216481
,normal,suspect,115.4170036315918,33.2,75.5,0.4375,1758119161.3275452
,normal,normal,126.13773345947266,31.9,75.4,0.44329896907216493,1758119162.3501031
,normal,normal,116.00923538208008,32.5,75.4,0.4489795918367347,1758119163.389375
,stage 2 failure,normal,139.9390697479248,31.9,75.4,0.4444444444444444,1758119164.441078
,normal,normal,106.14395141601562,34.2,75.5,0.45,1758119165.42843
,normal,normal,121.29712104797363,34.6,75.5,0.45544554455445546,1758119166.4542599
,normal,normal,101.24516487121582,35.2,75.4,0.46078431372549017,1758119167.457978
,stage 2 failure,normal,120.67914009094238,33.4,75.5,0.4563106796116505,1758119168.492289
,normal,rolling element failure,94.50411796569824,35.7,75.5,0.4519230769230769,1758119169.481017
,normal,normal,111.77420616149902,33.3,75.5,0.45714285714285713,1758119170.529017
,normal,normal,113.11912536621094,34.4,75.5,0.46226415094339623,1758119171.5624
,stage 2 failure,normal,133.91900062561035,35.1,75.5,0.45794392523364486,1758119172.605145
,normal,normal,135.62893867492676,37.8,75.5,0.46296296296296297,1758119173.62379
,normal,suspect,111.99402809143066,37.7,75.4,0.45871559633027525,1758119174.6262631
,normal,early,110.1229190826416,37.8,75.4,0.45454545454545453,1758119175.652879
,stage 2 failure,early,129.59885597229004,32.3,75.4,0.45045045045045046,1758119176.68974
,normal,normal,107.39898681640625,34.6,75.4,0.45535714285714285,1758119177.699491
,normal,normal,254.55212593078613,35.6,75.4,0.46017699115044247,1758119178.87099
,normal,normal,117.82288551330566,33.4,75.4,0.4649122807017544,1758119179.757401
,stage 2 failure,normal,137.50576972961426,32.5,75.4,0.4608695652173913,1758119180.793797
,normal,suspect,126.05500221252441,32.5,75.4,0.45689655172413796,1758119181.818764
,normal,suspect,118.22009086608887,32.1,75.4,0.452991452991453,1758119182.835951
,normal,suspect,114.0749454498291,33.3,75.4,0.4491525423728814,1758119183.8645802
,stage 2 failure,suspect,128.25393676757812,32.5,75.3,0.44537815126050423,1758119184.90165
,imminent failure,stage 2 failure,116.87397956848145,33.4,76.0,0.44166666666666665,1758119185.922202
,normal,normal,143.85104179382324,27.3,75.9,0.4462809917355372,1758119186.9760342
,normal,normal,98.73366355895996,31.6,75.9,0.45081967213114754,1758119187.939498
,stage 2 failure,normal,117.40779876708984,34.5,75.5,0.44715447154471544,1758119188.972816
,normal,suspect,103.35111618041992,36.7,75.3,0.4435483870967742,1758119189.9933178
,normal,normal,137.12811470031738,33.3,75.3,0.448,1758119191.055169
,normal,normal,98.6018180847168,34.5,75.3,0.4523809523809524,1758119192.041048
,stage 2 failure,normal,101.76301002502441,31.5,75.3,0.44881889763779526,1758119193.0604448
,normal,normal,129.64916229248047,33.1,75.3,0.453125,1758119194.109238
,normal,suspect,120.59402465820312,31.4,75.3,0.4496124031007752,1758119195.123451
,normal,early,103.87992858886719,37.4,75.2,0.4461538461538462,1758119196.129861
,stage 2 failure,early,118.54696273803711,34.7,75.2,0.44274809160305345,1758119197.155078
,normal,normal,102.07581520080566,34.6,75.2,0.44696969696969696,1758119198.17204
,normal,suspect,116.21522903442383,32.5,75.3,0.44360902255639095,1758119199.2004302
,normal,normal,118.79873275756836,33.2,75.2,0.44776119402985076,1758119200.222429
,imminent failure,suspect,140.06710052490234,31.7,75.2,0.4444444444444444,1758119201.2617211
,imminent failure,stage 2 failure,118.6068058013916,33.4,75.2,0.4411764705882353,1758119202.279179
,normal,normal,107.08403587341309,31.5,75.2,0.44525547445255476,1758119203.291929
,normal,normal,134.31191444396973,32.1,75.2,0.4492753623188406,1758119204.344778
,stage 2 failure,normal,110.06689071655273,32.1,75.2,0.4460431654676259,1758119205.342826
,normal,normal,98.76513481140137,33.1,75.2,0.45,1758119206.351451
,normal,suspect,112.89501190185547,35.0,75.1,0.44680851063829785,1758119207.380358
,normal,normal,132.77316093444824,32.7,75.1,0.4507042253521127,1758119208.425091
,stage 2 failure,normal,124.21226501464844,35.1,75.1,0.44755244755244755,1758119209.428854
,imminent failure,rolling element failure,129.9746036529541,34.3,75.1,0.4444444444444444,1758119210.472346
,normal,suspect,101.87196731567383,32.9,75.1,0.4413793103448276,1758119211.467785
,normal,normal,132.7950954437256,31.4,75.1,0.4452054794520548,1758119212.521693
,stage 2 failure,normal,129.32491302490234,35.7,75.1,0.4421768707482993,1758119213.5444212
,stage 2 failure,rolling element failure,95.03293037414551,32.4,75.1,0.4391891891891892,1758119214.53916
,imminent failure,suspect,124.54795837402344,33.8,75.1,0.436241610738255,1758119215.5827
,normal,normal,113.39235305786133,31.9,75.1,0.44,1758119216.608054
,imminent failure,normal,126.32894515991211,33.5,75.0,0.4370860927152318,1758119217.632006
,imminent failure,rolling element failure,137.1767520904541,31.7,75.0,0.4342105263157895,1758119218.6667562
,normal,suspect,119.61197853088379,32.2,75.0,0.43137254901960786,1758119219.6648052
,normal,early,133.32080841064453,32.5,75.0,0.42857142857142855,1758119220.703342
,stage 2 failure,early,137.63880729675293,32.6,73.5,0.4258064516129032,1758119221.723305
,normal,normal,143.0048942565918,31.9,73.6,0.42948717948717946,1758119222.744698
,normal,normal,101.49812698364258,32.6,73.5,0.43312101910828027,1758119223.728589
,normal,normal,113.21020126342773,31.8,73.6,0.43670886075949367,1758119224.7636569
,stage 2 failure,normal,130.54394721984863,33.6,73.6,0.4339622641509434,1758119225.804725
,normal,normal,126.33705139160156,32.2,73.6,0.4375,1758119226.81911
,normal,normal,133.17298889160156,35.7,73.5,0.4409937888198758,1758119227.8276212
,normal,normal,120.05496025085449,33.1,73.6,0.4444444444444444,1758119228.82777
,stage 2 failure,normal,98.73700141906738,33.8,73.6,0.44171779141104295,1758119229.831018
,normal,normal,93.2011604309082,31.4,73.6,0.4451219512195122,1758119230.851319
,normal,suspect,128.21483612060547,32.5,73.6,0.44242424242424244,1758119231.923428
,normal,normal,100.27909278869629,31.9,73.6,0.4457831325301205,1758119232.924305
,stage 2 failure,normal,127.22277641296387,32.9,73.6,0.4431137724550898,1758119233.973571
,imminent failure,rolling element failure,119.12298202514648,32.7,73.6,0.44047619047619047,1758119234.977247
,normal,normal,132.7061653137207,36.9,73.7,0.4437869822485207,1758119236.0119581
,normal,normal,104.57015037536621,33.3,73.7,0.4470588235294118,1758119237.012042
,stage 2 failure,normal,112.70284652709961,32.7,73.7,0.4444444444444444,1758119238.038104
,normal,suspect,122.75505065917969,31.4,73.7,0.4418604651162791,1758119239.077865
,normal,suspect,113.75308036804199,32.8,73.7,0.4393063583815029,1758119240.099196
,normal,normal,113.81888389587402,31.9,73.7,0.4425287356321839,1758119241.123039
,stage 2 failure,normal,105.49497604370117,32.3,73.7,0.44,1758119242.127268
,imminent failure,rolling element failure,137.76898384094238,31.2,73.7,0.4375,1758119243.1785731
,normal,suspect,125.85806846618652,32.9,73.7,0.4350282485875706,1758119244.1972868
,normal,normal,117.71702766418457,31.7,73.7,0.43820224719101125,1758119245.209939
,stage 2 failure,normal,138.6120319366455,33.4,73.8,0.43575418994413406,1758119246.245761
,stage 2 failure,rolling element failure,132.2000026702881,32.4,73.7,0.43333333333333335,1758119247.260944
,normal,normal,109.4200611114502,37.1,73.8,0.43646408839779005,1758119248.269622
,normal,normal,120.80931663513184,35.7,74.1,0.43956043956043955,1758119249.299895
,stage 2 failure,normal,125.88620185852051,32.1,74.2,0.4371584699453552,1758119250.3344572
,normal,normal,117.63525009155273,33.1,74.3,0.44021739130434784,1758119251.3461251
,normal,normal,117.93684959411621,32.6,74.3,0.44324324324324327,1758119252.361496
,normal,normal,110.69011688232422,28.6,74.3,0.44623655913978494,1758119253.373344
,stage 2 failure,normal,114.77398872375488,32.8,74.3,0.44385026737967914,1758119254.399662
,normal,normal,116.93906784057617,32.9,74.3,0.44680851063829785,1758119255.435046
,normal,suspect,123.78096580505371,32.6,74.5,0.4444444444444444,1758119256.465773
,normal,suspect,138.84615898132324,33.2,74.8,0.4421052631578947,1758119257.501361
,inner race failure,suspect,140.94996452331543,32.6,74.8,0.4397905759162304,1758119258.5380192
,imminent failure,stage 2 failure,105.43584823608398,32.0,74.7,0.4375,1758119259.5285718
,normal,normal,138.5018825531006,33.2,74.5,0.44041450777202074,1758119260.593675
,normal,normal,137.07399368286133,31.7,74.4,0.44329896907216493,1758119261.61794
,stage 2 failure,normal,112.08200454711914,32.7,74.3,0.441025641025641,1758119262.61974
,normal,suspect,121.34027481079102,31.8,74.2,0.4387755102040816,1758119263.654363
,normal,suspect,118.47209930419922,33.0,74.0,0.4365482233502538,1758119264.66923
,normal,early,118.45183372497559,32.8,74.1,0.43434343434343436,1758119265.716801
,stage 2 failure,early,108.12687873840332,32.8,74.2,0.4321608040201005,1758119266.7221398
,normal,normal,136.0929012298584,32.5,74.1,0.435,1758119267.7735
,normal,normal,122.57099151611328,35.3,74.2,0.43781094527363185,1758119268.7731688
,normal,normal,101.97305679321289,31.7,74.2,0.4405940594059406,1758119269.76445
,stage 2 failure,normal,122.83492088317871,33.4,74.2,0.43842364532019706,1758119270.797767
,normal,normal,124.72009658813477,32.1,74.2,0.4411764705882353,1758119271.835988
,normal,normal,107.09977149963379,34.1,74.2,0.44390243902439025,1758119272.8467689
,normal,normal,113.89970779418945,36.5,74.2,0.44660194174757284,1758119273.87731
,stage 2 failure,normal,111.27781867980957,29.8,74.8,0.4444444444444444,1758119274.887938
,normal,suspect,105.06081581115723,32.4,74.8,0.4423076923076923,1758119275.920104
,normal,normal,133.06283950805664,38.4,74.2,0.4449760765550239,1758119276.969573
,normal,normal,117.49005317687988,33.8,74.2,0.44761904761904764,1758119277.969044
,stage 2 failure,normal,101.92203521728516,31.7,74.2,0.44549763033175355,1758119278.9873831
,normal,rolling element failure,123.33488464355469,32.5,74.2,0.44339622641509435,1758119280.024321
,normal,normal,135.2710723876953,31.9,74.1,0.4460093896713615,1758119281.0584042
,normal,normal,136.88302040100098,32.6,74.1,0.4485981308411215,1758119282.068865
,stage 2 failure,normal,108.27803611755371,32.7,74.0,0.44651162790697674,1758119283.0645518
,normal,normal,100.40807723999023,32.4,74.1,0.44907407407407407,1758119284.06889
,normal,normal,149.8410701751709,31.6,74.0,0.45161290322580644,1758119285.147407
,normal,normal,124.38201904296875,32.8,74.1,0.4541284403669725,1758119286.131587
,stage 2 failure,normal,128.80802154541016,36.1,74.0,0.4520547945205479,1758119287.146996
,normal,normal,136.39020919799805,37.0,73.4,0.45454545454545453,1758119288.174197
,normal,suspect,129.65893745422363,34.4,73.4,0.45248868778280543,1758119289.192682
,normal,early,120.21493911743164,34.0,73.4,0.45045045045045046,1758119290.1955929
,stage 2 failure,early,129.9436092376709,32.1,73.4,0.4484304932735426,1758119291.228862
,normal,normal,131.26897811889648,34.4,73.4,0.45089285714285715,1758119292.240596
,normal,suspect,133.79287719726562,31.9,73.4,0.4488888888888889,1758119293.2741811
,normal,normal,102.83184051513672,32.5,73.4,0.45132743362831856,1758119294.2589781
,stage 2 failure,suspect,116.54400825500488,33.0,73.4,0.44933920704845814,1758119295.289422
,imminent failure,stage 2 failure,134.50288772583008,31.4,73.4,0.4473684210526316,1758119296.320533
,normal,normal,131.83212280273438,32.9,73.4,0.4497816593886463,1758119297.340992
,normal,normal,130.6459903717041,32.6,73.3,0.45217391304347826,1758119298.3682308
,stage 2 failure,normal,132.0478916168213,31.9,73.4,0.45021645021645024,1758119299.395555
,normal,normal,128.97014617919922,32.2,73.3,0.4525862068965517,1758119300.403905
,normal,suspect,142.3952579498291,34.4,73.4,0.45064377682403434,1758119301.434945
,normal,normal,115.46707153320312,32.8,73.3,0.452991452991453,1758119302.4315891
,stage 2 failure,normal,114.99500274658203,31.8,73.3,0.451063829787234,1758119303.450176
,imminent failure,rolling element failure,125.41794776916504,32.7,73.4,0.4491525423728814,1758119304.477063
,normal,suspect,100.68011283874512,32.3,73.4,0.4472573839662447,1758119305.4779918
,normal,normal,121.7949390411377,29.5,73.4,0.4495798319327731,1758119306.524313
,imminent failure,normal,113.39211463928223,32.2,73.3,0.4476987447698745,1758119307.539853
,inner race failure,rolling element failure,116.08386039733887,32.4,72.4,0.44583333333333336,1758119308.568425
,normal,suspect,137.2840404510498,35.2,72.4,0.44398340248962653,1758119309.6108701
,normal,early,139.41311836242676,33.5,72.6,0.44214876033057854,1758119310.638243
,stage 2 failure,early,118.71099472045898,31.8,72.6,0.4403292181069959,1758119311.644599
,normal,normal,140.41805267333984,33.9,72.7,0.4426229508196721,1758119312.6901171
,normal,normal,130.87892532348633,34.0,72.9,0.4448979591836735,1758119313.697776
,normal,normal,112.3502254486084,33.4,73.0,0.44715447154471544,1758119314.705575
,stage 2 failure,normal,130.04279136657715,33.2,73.2,0.44534412955465585,1758119315.7532742
,normal,suspect,137.3159885406494,32.4,73.2,0.4435483870967742,1758119316.782627
,normal,early,135.15305519104004,32.3,73.9,0.44176706827309237,1758119317.809514
,normal,early,125.18191337585449,32.6,73.9,0.44,1758119318.8191612
,normal,early,107.14221000671387,31.7,73.6,0.43824701195219123,1758119319.827839
,normal,early,114.60399627685547,30.3,73.3,0.4365079365079365,1758119320.851382
,normal,suspect,103.00707817077637,31.7,73.3,0.43478260869565216,1758119321.85829
,normal,suspect,125.16283988952637,30.7,73.4,0.4330708661417323,1758119322.902453
,inner race failure,suspect,135.36906242370605,29.6,73.3,0.43137254901960786,1758119323.9314702
,imminent failure,stage 2 failure,115.51809310913086,29.5,73.4,0.4296875,1758119324.93223
,normal,normal,138.2598876953125,27.6,73.3,0.43190661478599224,1758119325.9754229
,normal,normal,132.51113891601562,28.8,73.2,0.43410852713178294,1758119326.985638
,stage 2 failure,normal,103.48796844482422,32.8,73.3,0.43243243243243246,1758119327.989898
,normal,suspect,107.5139045715332,32.5,73.9,0.4307692307692308,1758119329.01727
,normal,normal,111.66691780090332,34.8,73.8,0.4329501915708812,1758119330.0298848
,normal,normal,118.22700500488281,34.2,73.7,0.4351145038167939,1758119331.0530791
,stage 2 failure,normal,108.90579223632812,33.3,73.7,0.43346007604562736,1758119332.082272
,normal,normal,129.17780876159668,33.0,73.9,0.4356060606060606,1758119333.122696
,normal,suspect,112.67900466918945,34.7,73.7,0.4339622641509434,1758119334.1292522
,normal,normal,129.7738552093506,31.6,73.3,0.43609022556390975,1758119335.1680782
,stage 2 failure,suspect,118.75200271606445,31.3,73.3,0.4344569288389513,1758119336.186413
,imminent failure,stage 2 failure,113.10195922851562,26.2,73.3,0.43283582089552236,1758119337.1921432
,normal,normal,109.83109474182129,33.9,73.3,0.4349442379182156,1758119338.217184
,normal,normal,111.00292205810547,35.8,73.3,0.43703703703703706,1758119339.228796
,stage 2 failure,normal,111.12189292907715,31.7,73.3,0.4354243542435424,1758119340.243697
,normal,normal,119.45414543151855,31.9,73.2,0.4375,1758119341.266149
,normal,suspect,134.613037109375,32.2,73.2,0.4358974358974359,1758119342.313709
,normal,normal,106.73904418945312,32.6,73.2,0.43795620437956206,1758119343.306572
,imminent failure,suspect,126.88493728637695,31.9,73.2,0.43636363636363634,1758119344.342884
,imminent failure,stage 2 failure,96.78101539611816,31.8,73.2,0.43478260869565216,1758119345.341533
,normal,normal,117.19393730163574,33.4,73.3,0.4368231046931408,1758119346.39072
,normal,normal,115.20504951477051,32.5,73.2,0.43884892086330934,1758119347.410261
,stage 2 failure,normal,95.71385383605957,32.5,73.2,0.43727598566308246,1758119348.405729
,normal,normal,127.2580623626709,31.5,73.2,0.4392857142857143,1758119349.4690502
,normal,suspect,131.52122497558594,34.5,73.2,0.4377224199288256,1758119350.491833
,normal,normal,102.79297828674316,34.2,73.2,0.4397163120567376,1758119351.4986649
,stage 2 failure,normal,100.30603408813477,34.9,73.3,0.4381625441696113,1758119352.505538
,imminent failure,rolling element failure,136.34610176086426,30.6,73.3,0.43661971830985913,1758119353.557298
,normal,normal,127.90870666503906,32.0,73.3,0.43859649122807015,1758119354.565042
,normal,normal,135.00404357910156,32.7,73.3,0.4405594405594406,1758119355.589844
,stage 2 failure,normal,116.27602577209473,36.8,73.3,0.43902439024390244,1758119356.587332
,normal,suspect,117.02775955200195,32.7,73.3,0.4375,1758119357.6209972
,normal,suspect,110.77022552490234,33.0,73.2,0.4359861591695502,1758119358.623998
,normal,normal,119.44770812988281,31.8,73.2,0.4379310344827586,1758119359.663347
,stage 2 failure,normal,111.1440658569336,30.2,73.8,0.436426116838488,1758119360.667367
,imminent failure,rolling element failure,116.51802062988281,26.6,73.4,0.4349315068493151,1758119361.7086542
,normal,normal,109.24696922302246,29.3,73.2,0.43686006825938567,1758119362.712715
,normal,normal,134.4320774078369,31.3,73.3,0.4387755102040816,1758119363.762804
,stage 2 failure,normal,130.24210929870605,32.5,73.3,0.43728813559322033,1758119364.785374
,normal,suspect,142.3499584197998,32.0,73.2,0.4358108108108108,1758119365.811649
,normal,suspect,125.07295608520508,32.7,73.2,0.43434343434343436,1758119366.804586
,normal,early,112.06698417663574,32.2,73.0,0.43288590604026844,1758119367.8287628
,stage 2 failure,early,117.57922172546387,32.7,73.0,0.431438127090301,1758119368.859405
,normal,normal,113.97004127502441,31.8,73.0,0.43333333333333335,1758119369.878877
,normal,suspect,113.40594291687012,34.0,73.1,0.4318936877076412,1758119370.910012
,normal,normal,127.1061897277832,36.1,73.8,0.4337748344370861,1758119371.9310012
,stage 2 failure,suspect,139.33396339416504,35.8,73.7,0.43234323432343236,1758119372.95843
,imminent failure,stage 2 failure,117.49005317687988,34.6,73.6,0.4309210526315789,1758119373.956855
,normal,imminent failure,110.78810691833496,35.2,73.6,0.42950819672131146,1758119374.956864
,normal,suspect,129.97817993164062,33.0,73.5,0.42810457516339867,1758119376.009967
,imminent failure,suspect,109.12895202636719,34.2,73.2,0.42671009771986973,1758119377.0162392
,imminent failure,stage 2 failure,120.4531192779541,32.1,73.2,0.4253246753246753,1758119378.052979
,normal,normal,109.2081069946289,32.6,73.2,0.42718446601941745,1758119379.0537238
,normal,normal,116.27388000488281,32.6,73.1,0.4290322580645161,1758119380.0910358
,stage 2 failure,normal,134.5691680908203,33.3,73.1,0.42765273311897106,1758119381.1339579
,normal,normal,128.07583808898926,32.1,73.1,0.42948717948717946,1758119382.152765
,normal,normal,98.38008880615234,32.9,73.1,0.43130990415335463,1758119383.15045
,normal,normal,133.85796546936035,31.7,73.1,0.43312101910828027,1758119384.202741
,stage 2 failure,normal,99.30181503295898,33.5,73.1,0.43174603174603177,1758119385.201479
,normal,normal,135.78271865844727,32.4,73.3,0.43354430379746833,1758119386.264761
,normal,suspect,133.1620216369629,34.2,73.2,0.43217665615141954,1758119387.30048
,normal,normal,118.72291564941406,39.8,73.3,0.4339622641509434,1758119388.324141
,imminent failure,normal,113.75999450683594,39.3,73.9,0.43260188087774293,1758119389.348085
,imminent failure,rolling element failure,147.73321151733398,27.0,73.2,0.43125,1758119390.410249
,normal,normal,150.54917335510254,33.6,73.3,0.43302180685358255,1758119391.441223
,normal,normal,101.85790061950684,36.8,73.8,0.43478260869565216,1758119392.4105449
,stage 2 failure,normal,123.61598014831543,34.9,73.8,0.43343653250773995,1758119393.458926
,normal,suspect,104.7210693359375,28.7,73.7,0.43209876543209874,1758119394.483826
,normal,suspect,108.4890365600586,32.7,73.8,0.4307692307692308,1758119395.5049229
,normal,suspect,119.39811706542969,28.5,73.8,0.4294478527607362,1758119396.553438
,imminent failure,suspect,135.33496856689453,34.0,73.8,0.42813455657492355,1758119397.595974
,imminent failure,stage 2 failure,126.36494636535645,35.7,73.8,0.4268292682926829,1758119398.622129
,imminent failure,suspect,135.34307479858398,35.7,73.8,0.425531914893617,1758119399.644831
,normal,early,150.06709098815918,32.3,73.7,0.42424242424242425,1758119400.6995342
,stage 2 failure,early,126.63030624389648,32.4,73.8,0.4229607250755287,1758119401.706393
,normal,early,137.2678279876709,32.5,73.8,0.42168674698795183,1758119402.7489831
,normal,normal,136.1851692199707,37.4,73.8,0.42342342342342343,1758119403.747087
