id;pred;true;latency_ms;cpu_percent;mem_percent;accuracy_cumulative;timestamp;mode;profile;;lat;cpu;mem
;normal;early;18,27287674;1;1,595163345;0,318965517;1758295162;ml;rpi3;;;;
;normal;normal;15,94996452;0,9;1,59535408;0,324786325;1758295163;ml;rpi3;;;;
;normal;normal;18,9332962;1,9;1,59573555;0,330508475;1758295164;ml;rpi3;;;;
;stage 2 failure;normal;16,47591591;1;1,595926285;0,327731092;1758295165;ml;rpi3;;;;
;normal;normal;21,17705345;1,8;1,596307755;0,333333333;1758295166;ml;rpi3;;;;
;normal;suspect;18,86701584;1,4;1,596498489;0,330578512;1758295167;ml;rpi3;;;;
;normal;normal;17,73905754;1;1,596593857;0,336065574;1758295168;ml;rpi3;;;;
;stage 2 failure;normal;17,08889008;1;1,596784592;0,333333333;1758295169;ml;rpi3;;;;
;imminent failure;rolling element failure;15,78617096;0,9;1,59702301;0,330645161;1758295170;ml;rpi3;;;;
;normal;normal;16,60203934;1;1,597213745;0,336;1758295171;ml;rpi3;;;;
;normal;normal;23,67901802;3,1;1,637601852;0,341269841;1758295172;ml;rpi3;;;;
;stage 2 failure;normal;28,95712852;1,4;1,637887955;0,338582677;1758295173;ml;rpi3;;;;
;normal;suspect;15,04898071;0,9;1,638174057;0,3359375;1758295174;ml;rpi3;;;;
;normal;early;16,79706573;0,9;1,638507843;0,333333333;1758295175;ml;rpi3;;;;
;normal;early;17,67897606;1,1;1,638698578;0,330769231;1758295176;ml;rpi3;;;;
;stage 2 failure;early;28,53608131;1,3;1,642560959;0,328244275;1758295177;ml;rpi3;;;;
;normal;early;14,47701454;0,9;1,642799377;0,325757576;1758295178;ml;rpi3;;;;
;normal;suspect;26,65901184;2,4;1,643562317;0,323308271;1758295179;ml;rpi3;;;;
;normal;early;17,02713966;1;1,643753052;0,320895522;1758295180;ml;rpi3;;;;
;stage 2 failure;early;18,1927681;1,8;1,643943787;0,318518519;1758295181;ml;rpi3;;;;
;normal;normal;20,8439827;1,1;1,644611359;0,323529412;1758295182;ml;rpi3;;;;
;normal;suspect;21,09599113;1,1;1,644802094;0,321167883;1758295183;ml;rpi3;;;;
;normal;early;16,82901382;1;1,644992828;0,31884058;1758295184;ml;rpi3;;;;
;stage 2 failure;early;24,04999733;1,1;1,645421982;0,316546763;1758295185;ml;rpi3;;;;
;normal;normal;28,94616127;1,4;1,645851135;0,321428571;1758295186;ml;rpi3;;;;
;normal;suspect;24,99675751;10,9;1,817369461;0,319148936;1758295187;ml;rpi3;;;;
;normal;normal;24,15990829;1,2;1,817464828;0,323943662;1758295188;ml;rpi3;;;;
;stage 2 failure;normal;26,42893791;1,3;1,81889534;0,321678322;1758295189;ml;rpi3;;;;
;stage 2 failure;rolling element failure;17,33398438;1;1,822090149;0,319444444;1758295190;ml;rpi3;;;;
;normal;normal;16,23296738;0,9;1,822280884;0,324137931;1758295191;ml;rpi3;;;;
;normal;normal;29,05893326;1,3;1,822471619;0,328767123;1758295192;ml;rpi3;;;;
;stage 2 failure;normal;25,53796768;1,2;1,822662354;0,326530612;1758295193;ml;rpi3;;;;
;normal;suspect;19,49977875;2,2;1,82299614;0,324324324;1758295194;ml;rpi3;;;;
;normal;suspect;27,88186073;1,3;1,823186874;0,322147651;1758295195;ml;rpi3;;;;
;normal;normal;18,13721657;1,7;1,823377609;0,326666667;1758295196;ml;rpi3;;;;
;stage 2 failure;normal;25,31719208;1,4;1,823472977;0,324503311;1758295197;ml;rpi3;;;;
;normal;normal;27,22883224;1,2;1,823663712;0,328947368;1758295198;ml;rpi3;;;;
;normal;normal;18,87202263;1;1,823854446;0,333333333;1758295199;ml;rpi3;;;;
;normal;normal;28,75208855;1,3;1,824045181;0,337662338;1758295201;ml;rpi3;;;;
;stage 2 failure;normal;34,25097466;1,7;1,824903488;0,335483871;1758295202;ml;rpi3;;;;
;normal;suspect;25,73418617;1,3;1,825094223;0,333333333;1758295203;ml;rpi3;;;;
;normal;suspect;16,55292511;1;1,825284958;0,331210191;1758295204;ml;rpi3;;;;
;normal;early;20,26224136;1;1,825475693;0,329113924;1758295205;ml;rpi3;;;;
;stage 2 failure;early;22,82977104;1,1;1,825666428;0,327044025;1758295206;ml;rpi3;;;;
;normal;normal;25,32315254;1,2;1,825857162;0,33125;1758295207;ml;rpi3;;;;
;normal;suspect;14,56713676;1,2;1,826047897;0,329192547;1758295208;ml;rpi3;;;;
;normal;normal;33,14399719;1,4;1,826334;0,333333333;1758295209;ml;rpi3;;;;
;stage 2 failure;normal;22,05824852;2;1,827096939;0,331288344;1758295210;ml;rpi3;;;;
;imminent failure;rolling element failure;31,90493584;3,2;1,827192307;0,329268293;1758295211;ml;rpi3;;;;
;normal;normal;15,21015167;0,9;1,827383041;0,333333333;1758295212;ml;rpi3;;;;
;normal;normal;20,09606361;1,1;1,827478409;0,337349398;1758295213;ml;rpi3;;;;
;stage 2 failure;normal;27,12702751;1,3;1,827669144;0,335329341;1758295214;ml;rpi3;;;;
;normal;normal;26,47781372;1,3;1,827859879;0,339285714;1758295215;ml;rpi3;;;;
;normal;suspect;28,9440155;1,3;1,828050613;0,337278107;1758295216;ml;rpi3;;;;
;normal;early;29,28996086;1,4;1,828241348;0,335294118;1758295217;ml;rpi3;;;;
;stage 2 failure;early;15,61713219;0,9;1,828432083;0,333333333;1758295218;ml;rpi3;;;;
;normal;normal;22,93801308;1,2;1,828670502;0,337209302;1758295219;ml;rpi3;;;;
;normal;suspect;16,85905457;1,1;1,829957962;0,335260116;1758295220;ml;rpi3;;;;
;normal;early;29,17599678;1,3;1,830148697;0,333333333;1758295221;ml;rpi3;;;;
;stage 2 failure;early;17,5511837;1,1;1,830339432;0,331428571;1758295222;ml;rpi3;;;;
;normal;normal;19,38199997;1,1;1,830530167;0,335227273;1758295223;ml;rpi3;;;;
;normal;normal;27,06813812;1,3;1,830720901;0,338983051;1758295224;ml;rpi3;;;;
;normal;normal;41,72205925;2,7;1,831007004;0,342696629;1758295225;ml;rpi3;;;;
;imminent failure;normal;29,28590775;3,6;1,831197739;0,340782123;1758295226;ml;rpi3;;;;
;normal;suspect;26,93891525;1,2;1,831388474;0,338888889;1758295227;ml;rpi3;;;;
;imminent failure;suspect;18,0170536;1,4;1,831483841;0,337016575;1758295228;ml;rpi3;;;;
;normal;normal;39,49403763;1,7;1,831674576;0,340659341;1758295229;ml;rpi3;;;;
;stage 2 failure;normal;18,2621479;1;1,831865311;0,338797814;1758295230;ml;rpi3;;;;
;normal;normal;29,50716019;1,3;1,832056046;0,342391304;1758295231;ml;rpi3;;;;
;normal;suspect;36,35525703;1,6;1,83224678;0,340540541;1758295232;ml;rpi3;;;;
;normal;normal;26,90982819;1,2;1,832437515;0,344086022;1758295233;ml;rpi3;;;;
;stage 2 failure;normal;24,27697182;1,2;1,83262825;0,342245989;1758295234;ml;rpi3;;;;
;stage 2 failure;rolling element failure;30,84802628;1,3;1,832818985;0,340425532;1758295235;ml;rpi3;;;;
;normal;suspect;28,84793282;1,3;1,83300972;0,338624339;1758295236;ml;rpi3;;;;
;normal;early;24,55401421;1,2;1,833200455;0,336842105;1758295237;ml;rpi3;;;;
;stage 2 failure;early;26,95989609;1,2;1,83339119;0,335078534;1758295238;ml;rpi3;;;;
;normal;normal;28,19609642;2,2;1,833677292;0,338541667;1758295239;ml;rpi3;;;;
;normal;normal;28,33509445;1,3;1,833868027;0,341968912;1758295240;ml;rpi3;;;;
;normal;normal;21,79694176;1,9;1,834058762;0,345360825;1758295241;ml;rpi3;;;;
;stage 2 failure;normal;16,84808731;1;1,834249496;0,343589744;1758295242;ml;rpi3;;;;
;normal;normal;15,12885094;1;1,834344864;0,346938776;1758295243;ml;rpi3;;;;
;normal;early;14,65702057;0,9;1,834535599;0,345177665;1758295244;ml;rpi3;;;;
;normal;early;17,58694649;1;1,834726334;0,343434343;1758295245;ml;rpi3;;;;
;normal;early;28,38492393;1,3;1,834917068;0,341708543;1758295246;ml;rpi3;;;;
;normal;early;32,41801262;1,4;1,835203171;0,34;1758295247;ml;rpi3;;;;
;normal;imminent failure;14,71018791;1,3;1,835393906;0,338308458;1758295248;ml;rpi3;;;;
;imminent failure;imminent failure;17,02094078;0,9;1,835584641;0,341584158;1758295249;ml;rpi3;;;;
;imminent failure;inner race failure;32,20391273;1,4;1,835775375;0,339901478;1758295250;ml;rpi3;;;;
;imminent failure;stage 2 failure;18,44477654;1,1;1,83596611;0,338235294;1758295251;ml;rpi3;;;;
;normal;normal;18,25904846;1,1;1,836156845;0,341463415;1758295252;ml;rpi3;;;;
;normal;normal;28,32627296;1,3;1,83634758;0,344660194;1758295253;ml;rpi3;;;;
;stage 2 failure;normal;22,88293839;2,1;1,836633682;0,342995169;1758295254;ml;rpi3;;;;
;normal;suspect;15,16532898;0,9;1,836824417;0,341346154;1758295255;ml;rpi3;;;;
;normal;normal;16,96324348;1,7;1,837015152;0,344497608;1758295256;ml;rpi3;;;;
;normal;normal;17,70591736;1,1;1,837110519;0,347619048;1758295257;ml;rpi3;;;;
;stage 2 failure;normal;16,31522179;1;1,837301254;0,345971564;1758295258;ml;rpi3;;;;
;normal;normal;19,15001869;1,1;1,837539673;0,349056604;1758295259;ml;rpi3;;;;
;normal;suspect;26,04603767;1,3;1,837730408;0,34741784;1758295260;ml;rpi3;;;;
;normal;normal;24,82318878;1,2;1,837921143;0,35046729;1758295261;ml;rpi3;;;;
;stage 2 failure;normal;17,08507538;1;1,838111877;0,348837209;1758295262;ml;rpi3;;;;
;stage 2 failure;rolling element failure;20,99013329;1,1;1,838302612;0,347222222;1758295263;ml;rpi3;;;;
;normal;suspect;19,6428299;1,1;1,838493347;0,34562212;1758295264;ml;rpi3;;;;
;normal;normal;26,61824226;1,4;1,838684082;0,348623853;1758295265;ml;rpi3;;;;
;imminent failure;suspect;16,40605927;1;1,838874817;0,347031963;1758295266;ml;rpi3;;;;
;imminent failure;stage 2 failure;27,26912498;1,2;1,839065552;0,345454545;1758295267;ml;rpi3;;;;
;normal;suspect;31,13293648;1,7;1,839256287;0,343891403;1758295268;ml;rpi3;;;;
;normal;early;34,95407104;2,6;1,839542389;0,342342342;1758295270;ml;rpi3;;;;
;stage 2 failure;early;30,31396866;1,5;1,839733124;0,340807175;1758295271;ml;rpi3;;;;
;normal;normal;20,11275291;1,8;1,839923859;0,34375;1758295272;ml;rpi3;;;;
;normal;suspect;26,53598785;1,5;1,840019226;0,342222222;1758295273;ml;rpi3;;;;
;normal;early;21,5818882;1,1;1,840114594;0,340707965;1758295274;ml;rpi3;;;;
;stage 2 failure;early;15,22421837;0,9;1,840305328;0,339207048;1758295275;ml;rpi3;;;;
;normal;normal;22,65501022;1,3;1,840496063;0,342105263;1758295276;ml;rpi3;;;;
;normal;normal;16,78013802;1;1,840686798;0,344978166;1758295277;ml;rpi3;;;;
;normal;normal;30,35116196;1,4;1,840877533;0,347826087;1758295278;ml;rpi3;;;;
;stage 2 failure;normal;16,88480377;1;1,841068268;0,346320346;1758295279;ml;rpi3;;;;
;normal;rolling element failure;15,97428322;0,9;1,841259003;0,344827586;1758295280;ml;rpi3;;;;
;normal;suspect;15,68388939;0,9;1,797533035;0,343347639;1758295281;ml;rpi3;;;;
;normal;normal;26,95703506;1,3;1,792526245;0,346153846;1758295282;ml;rpi3;;;;
;imminent failure;suspect;30,1451683;1,3;1,78937912;0,344680851;1758295283;ml;rpi3;;;;
;imminent failure;rolling element failure;34,34181213;1,4;1,78399086;0,343220339;1758295284;ml;rpi3;;;;
;normal;normal;35,92395782;2,4;1,780509949;0,345991561;1758295285;ml;rpi3;;;;
;normal;normal;18,56803894;1,7;1,651620865;0,348739496;1758295286;ml;rpi3;;;;
;stage 2 failure;normal;27,21190453;1,4;1,653862;0,347280335;1758295287;ml;rpi3;;;;
;normal;suspect;17,33207703;1;1,654911041;0,345833333;1758295288;ml;rpi3;;;;
;normal;suspect;17,34399796;1,5;1,65681839;0,34439834;1758295289;ml;rpi3;;;;
;normal;early;20,7901001;1,2;1,659297943;0,342975207;1758295290;ml;rpi3;;;;
;stage 2 failure;early;26,5648365;1,3;1,661634445;0,341563786;1758295291;ml;rpi3;;;;
;normal;normal;27,45580673;1,3;1,659250259;0,344262295;1758295292;ml;rpi3;;;;
;normal;suspect;28,40280533;1,3;1,659440994;0,342857143;1758295293;ml;rpi3;;;;
;normal;normal;29,96993065;1,3;1,660346985;0,345528455;1758295294;ml;rpi3;;;;
;imminent failure;suspect;32,33504295;1,5;1,666212082;0,344129555;1758295295;ml;rpi3;;;;
;imminent failure;stage 2 failure;18,14508438;1;1,667165756;0,342741935;1758295296;ml;rpi3;;;;
;normal;normal;17,41886139;1;1,667928696;0,345381526;1758295297;ml;rpi3;;;;
;normal;normal;17,04001427;0,9;1,668119431;0,348;1758295298;ml;rpi3;;;;
;stage 2 failure;normal;31,86511993;1,9;1,667690277;0,346613546;1758295299;ml;rpi3;;;;
;normal;normal;47,08886147;2;1,666736603;0,349206349;1758295300;ml;rpi3;;;;
;normal;suspect;32,25016594;3,4;1,667022705;0,347826087;1758295301;ml;rpi3;;;;
;normal;early;17,827034;1;1,667261124;0,346456693;1758295302;ml;rpi3;;;;
;stage 2 failure;early;18,36681366;1;1,668119431;0,345098039;1758295303;ml;rpi3;;;;
;normal;normal;15,83719254;0,9;1,668453217;0,34765625;1758295304;ml;rpi3;;;;
;normal;normal;26,36694908;1,2;1,668834686;0,350194553;1758295305;ml;rpi3;;;;
;normal;normal;16,08800888;1;1,670074463;0,352713178;1758295306;ml;rpi3;;;;
;stage 2 failure;normal;16,04294777;1;1,670312881;0,351351351;1758295307;ml;rpi3;;;;
;normal;normal;28,80477905;1,3;1,670503616;0,353846154;1758295308;ml;rpi3;;;;
;normal;normal;31,39400482;1,8;1,67222023;0,356321839;1758295309;ml;rpi3;;;;
;normal;normal;31,45217896;1,4;1,672410965;0,358778626;1758295310;ml;rpi3;;;;
;stage 2 failure;normal;30,30133247;1,4;1,6726017;0,357414449;1758295311;ml;rpi3;;;;
;normal;suspect;29,27184105;1,4;1,672792435;0,356060606;1758295312;ml;rpi3;;;;
;imminent failure;suspect;26,40628815;1,2;1,67298317;0,354716981;1758295313;ml;rpi3;;;;
;normal;normal;35,5899334;2,3;1,673269272;0,357142857;1758295314;ml;rpi3;;;;
;stage 2 failure;normal;42,88983345;2,3;1,673460007;0,355805243;1758295315;ml;rpi3;;;;
;normal;normal;33,60009193;3,7;1,673650742;0,358208955;1758295316;ml;rpi3;;;;
;normal;suspect;23,27775955;1,2;1,674795151;0,356877323;1758295317;ml;rpi3;;;;
;normal;normal;16,98589325;1,1;1,675128937;0,359259259;1758295318;ml;rpi3;;;;
;stage 2 failure;normal;25,23708344;1,2;1,675319672;0,357933579;1758295319;ml;rpi3;;;;
;imminent failure;rolling element failure;16,13211632;1;1,675653458;0,356617647;1758295320;ml;rpi3;;;;
;normal;normal;28,74708176;1,3;1,675844193;0,358974359;1758295321;ml;rpi3;;;;
;normal;normal;15,89393616;0,9;1,676034927;0,361313869;1758295322;ml;rpi3;;;;
;stage 2 failure;normal;26,94320679;1,2;1,676225662;0,36;1758295323;ml;rpi3;;;;
;normal;suspect;23,83208275;1,2;1,676416397;0,358695652;1758295324;ml;rpi3;;;;
;normal;normal;15,05684853;0,9;1,676607132;0,36101083;1758295325;ml;rpi3;;;;
;normal;normal;21,76690102;1,2;1,676797867;0,363309353;1758295326;ml;rpi3;;;;
;stage 2 failure;normal;24,86515045;1,2;1,676988602;0,362007168;1758295327;ml;rpi3;;;;
;normal;normal;34,58285332;1,5;1,677179337;0,364285714;1758295328;ml;rpi3;;;;
;normal;suspect;28,82194519;2,4;1,677465439;0,362989324;1758295329;ml;rpi3;;;;
;normal;early;29,41513062;1,4;1,677656174;0,361702128;1758295330;ml;rpi3;;;;
;stage 2 failure;early;29,88386154;2,1;1,677894592;0,360424028;1758295331;ml;rpi3;;;;
;normal;normal;30,63511848;1,4;1,67798996;0,362676056;1758295332;ml;rpi3;;;;
;normal;normal;24,26695824;1,3;1,678180695;0,364912281;1758295333;ml;rpi3;;;;
;normal;normal;27,4271965;1,3;1,678466797;0,367132867;1758295334;ml;rpi3;;;;
;stage 2 failure;normal;15,14387131;0,9;1,678657532;0,365853659;1758295335;ml;rpi3;;;;
;normal;normal;30,57003021;1,3;1,678848267;0,368055556;1758295336;ml;rpi3;;;;
;normal;suspect;30,29417992;1,4;1,679039001;0,366782007;1758295337;ml;rpi3;;;;
;normal;normal;16,79396629;1;1,679229736;0,368965517;1758295338;ml;rpi3;;;;
;imminent failure;normal;27,75812149;1,3;1,679420471;0,367697595;1758295339;ml;rpi3;;;;
;imminent failure;rolling element failure;33,80012512;1,4;1,679611206;0,366438356;1758295340;ml;rpi3;;;;
;imminent failure;suspect;19,51885223;1;1,677799225;0,365187713;1758295341;ml;rpi3;;;;
;normal;normal;35,11571884;1,4;1,612091064;0,367346939;1758295343;ml;rpi3;;;;
